Numero de la station;Nom de la station;Jour;Heure;tm;glot;um
OLMOS001;Olmos Cretaceous;20-03-2004 23:00:00;24;27.6;32.0;68.6
OLMOS001;Olmos Cretaceous;21-03-2004 00:00:00;1;21.6;0.0;74.4
OLMOS001;Olmos Cretaceous;21-03-2004 01:00:00;2;22.4;37.0;81.3
OLMOS001;Olmos Cretaceous;21-03-2004 02:00:00;3;20.8;0.0;74.3
OLMOS001;Olmos Cretaceous;21-03-2004 03:00:00;4;20.2;0.0;85.6
OLMOS001;Olmos Cretaceous;21-03-2004 04:00:00;5;21.8;0.0;80.2
OLMOS001;Olmos Cretaceous;21-03-2004 05:00:00;6;16.7;0.0;88.0
OLMOS001;Olmos Cretaceous;21-03-2004 06:00:00;7;19.7;0.0;85.3
OLMOS001;Olmos Cretaceous;21-03-2004 07:00:00;8;19.4;510.0;90.2
OLMOS001;Olmos Cretaceous;21-03-2004 08:00:00;9;15.0;1084.0;90.2
OLMOS001;Olmos Cretaceous;21-03-2004 09:00:00;10;15.8;1660.0;82.7
OLMOS001;Olmos Cretaceous;21-03-2004 10:00:00;11;17.5;1979.0;93.2
OLMOS001;Olmos Cretaceous;21-03-2004 11:00:00;12;20.4;1823.0;80.5
OLMOS001;Olmos Cretaceous;21-03-2004 12:00:00;13;17.8;2213.0;78.0
OLMOS001;Olmos Cretaceous;21-03-2004 13:00:00;14;16.2;2210.0;78.5
OLMOS001;Olmos Cretaceous;21-03-2004 14:00:00;15;20.8;1758.0;74.5
OLMOS001;Olmos Cretaceous;21-03-2004 15:00:00;16;22.4;1523.0;74.4
OLMOS001;Olmos Cretaceous;21-03-2004 16:00:00;17;25.2;1206.0;73.4
OLMOS001;Olmos Cretaceous;21-03-2004 17:00:00;18;25.2;502.0;70.5
OLMOS001;Olmos Cretaceous;21-03-2004 18:00:00;19;27.0;0.0;74.2
OLMOS001;Olmos Cretaceous;21-03-2004 19:00:00;20;23.8;56.0;66.3
OLMOS001;Olmos Cretaceous;21-03-2004 20:00:00;21;26.2;28.0;66.1
OLMOS001;Olmos Cretaceous;21-03-2004 21:00:00;22;25.5;0.0;73.4
OLMOS001;Olmos Cretaceous;21-03-2004 22:00:00;23;23.8;48.0;67.7
OLMOS001;Olmos Cretaceous;21-03-2004 23:00:00;24;24.0;0.0;74.7
OLMOS001;Olmos Cretaceous;22-03-2004 00:00:00;1;21.2;8.0;73.4
OLMOS001;Olmos Cretaceous;22-03-2004 01:00:00;2;21.3;0.0;76.8
OLMOS001;Olmos Cretaceous;22-03-2004 02:00:00;3;20.6;0.0;75.9
OLMOS001;Olmos Cretaceous;22-03-2004 03:00:00;4;21.0;0.0;78.9
OLMOS001;Olmos Cretaceous;22-03-2004 04:00:00;5;18.9;0.0;78.8
OLMOS001;Olmos Cretaceous;22-03-2004 05:00:00;6;16.9;0.0;84.5
OLMOS001;Olmos Cretaceous;22-03-2004 06:00:00;7;18.2;84.0;85.3
OLMOS001;Olmos Cretaceous;22-03-2004 07:00:00;8;18.4;586.0;90.5
OLMOS001;Olmos Cretaceous;22-03-2004 08:00:00;9;17.0;1174.0;84.8
OLMOS001;Olmos Cretaceous;22-03-2004 09:00:00;10;18.5;1448.0;84.4
OLMOS001;Olmos Cretaceous;22-03-2004 10:00:00;11;17.1;2017.0;90.7
OLMOS001;Olmos Cretaceous;22-03-2004 11:00:00;12;16.6;2086.0;77.6
OLMOS001;Olmos Cretaceous;22-03-2004 12:00:00;13;17.8;2300.0;82.0
OLMOS001;Olmos Cretaceous;22-03-2004 13:00:00;14;20.1;2231.0;75.2
OLMOS001;Olmos Cretaceous;22-03-2004 14:00:00;15;22.4;1744.0;74.2
OLMOS001;Olmos Cretaceous;22-03-2004 15:00:00;16;21.2;1507.0;77.7
OLMOS001;Olmos Cretaceous;22-03-2004 16:00:00;17;23.4;1130.0;76.0
OLMOS001;Olmos Cretaceous;22-03-2004 17:00:00;18;27.5;705.0;77.1
OLMOS001;Olmos Cretaceous;22-03-2004 18:00:00;19;24.3;0.0;72.8
OLMOS001;Olmos Cretaceous;22-03-2004 19:00:00;20;25.7;32.0;73.5
OLMOS001;Olmos Cretaceous;22-03-2004 20:00:00;21;25.6;0.0;69.2
OLMOS001;Olmos Cretaceous;22-03-2004 21:00:00;22;23.5;0.0;64.3
OLMOS001;Olmos Cretaceous;22-03-2004 22:00:00;23;24.7;20.0;64.3
OLMOS001;Olmos Cretaceous;22-03-2004 23:00:00;24;25.0;50.0;71.8
OLMOS001;Olmos Cretaceous;23-03-2004 00:00:00;1;24.8;0.0;72.0
OLMOS001;Olmos Cretaceous;23-03-2004 01:00:00;2;19.5;36.0;72.7
OLMOS001;Olmos Cretaceous;23-03-2004 02:00:00;3;19.9;7.0;85.7
OLMOS001;Olmos Cretaceous;23-03-2004 03:00:00;4;18.5;0.0;84.7
OLMOS001;Olmos Cretaceous;23-03-2004 04:00:00;5;20.9;109.0;85.5
OLMOS001;Olmos Cretaceous;23-03-2004 05:00:00;6;19.3;16.0;81.2
OLMOS001;Olmos Cretaceous;23-03-2004 06:00:00;7;19.6;35.0;82.0
OLMOS001;Olmos Cretaceous;23-03-2004 07:00:00;8;16.4;562.0;85.5
OLMOS001;Olmos Cretaceous;23-03-2004 08:00:00;9;18.2;999.0;84.3
OLMOS001;Olmos Cretaceous;23-03-2004 09:00:00;10;17.7;1627.0;83.7
OLMOS001;Olmos Cretaceous;23-03-2004 10:00:00;11;17.4;1757.0;82.9
OLMOS001;Olmos Cretaceous;23-03-2004 11:00:00;12;19.6;2196.0;78.7
OLMOS001;Olmos Cretaceous;23-03-2004 12:00:00;13;18.5;2382.0;73.6
OLMOS001;Olmos Cretaceous;23-03-2004 13:00:00;14;18.5;2234.0;78.1
OLMOS001;Olmos Cretaceous;23-03-2004 14:00:00;15;24.6;1954.0;74.8
OLMOS001;Olmos Cretaceous;23-03-2004 15:00:00;16;20.8;1655.0;77.9
OLMOS001;Olmos Cretaceous;23-03-2004 16:00:00;17;23.7;1006.0;83.3
OLMOS001;Olmos Cretaceous;23-03-2004 17:00:00;18;26.8;521.0;77.5
OLMOS001;Olmos Cretaceous;23-03-2004 18:00:00;19;26.9;101.0;68.3
OLMOS001;Olmos Cretaceous;23-03-2004 19:00:00;20;24.4;0.0;72.2
OLMOS001;Olmos Cretaceous;23-03-2004 20:00:00;21;25.4;38.0;61.7
OLMOS001;Olmos Cretaceous;23-03-2004 21:00:00;22;23.4;73.0;72.0
OLMOS001;Olmos Cretaceous;23-03-2004 22:00:00;23;25.3;0.0;80.0
OLMOS001;Olmos Cretaceous;23-03-2004 23:00:00;24;25.5;0.0;75.5
OLMOS001;Olmos Cretaceous;24-03-2004 00:00:00;1;23.2;0.0;73.3
OLMOS001;Olmos Cretaceous;24-03-2004 01:00:00;2;23.8;42.0;78.7
OLMOS001;Olmos Cretaceous;24-03-2004 02:00:00;3;18.8;0.0;74.3
OLMOS001;Olmos Cretaceous;24-03-2004 03:00:00;4;21.1;35.0;73.7
OLMOS001;Olmos Cretaceous;24-03-2004 04:00:00;5;20.9;0.0;86.2
OLMOS001;Olmos Cretaceous;24-03-2004 05:00:00;6;19.9;82.0;88.9
OLMOS001;Olmos Cretaceous;24-03-2004 06:00:00;7;19.7;35.0;83.7
OLMOS001;Olmos Cretaceous;24-03-2004 07:00:00;8;17.8;554.0;84.5
OLMOS001;Olmos Cretaceous;24-03-2004 08:00:00;9;16.8;1113.0;85.7
OLMOS001;Olmos Cretaceous;24-03-2004 09:00:00;10;16.2;1570.0;91.1
OLMOS001;Olmos Cretaceous;24-03-2004 10:00:00;11;19.4;1816.0;84.9
OLMOS001;Olmos Cretaceous;24-03-2004 11:00:00;12;18.8;2063.0;84.7
OLMOS001;Olmos Cretaceous;24-03-2004 12:00:00;13;21.7;2291.0;76.5
OLMOS001;Olmos Cretaceous;24-03-2004 13:00:00;14;20.6;2040.0;72.9
OLMOS001;Olmos Cretaceous;24-03-2004 14:00:00;15;19.3;1885.0;76.0
OLMOS001;Olmos Cretaceous;24-03-2004 15:00:00;16;22.3;1479.0;73.2
OLMOS001;Olmos Cretaceous;24-03-2004 16:00:00;17;24.4;1088.0;83.4
OLMOS001;Olmos Cretaceous;24-03-2004 17:00:00;18;25.3;670.0;78.3
OLMOS001;Olmos Cretaceous;24-03-2004 18:00:00;19;23.6;0.0;76.0
OLMOS001;Olmos Cretaceous;24-03-2004 19:00:00;20;27.5;98.0;73.3
OLMOS001;Olmos Cretaceous;24-03-2004 20:00:00;21;25.4;51.0;72.7
OLMOS001;Olmos Cretaceous;24-03-2004 21:00:00;22;26.3;32.0;60.0
OLMOS001;Olmos Cretaceous;24-03-2004 22:00:00;23;24.3;0.0;82.2
OLMOS001;Olmos Cretaceous;24-03-2004 23:00:00;24;25.7;40.0;75.5
OLMOS001;Olmos Cretaceous;25-03-2004 00:00:00;1;23.2;0.0;75.9
OLMOS001;Olmos Cretaceous;25-03-2004 01:00:00;2;23.9;42.0;73.7
OLMOS001;Olmos Cretaceous;25-03-2004 02:00:00;3;22.4;15.0;71.5
OLMOS001;Olmos Cretaceous;25-03-2004 03:00:00;4;21.6;46.0;82.6
OLMOS001;Olmos Cretaceous;25-03-2004 04:00:00;5;18.3;0.0;81.6
OLMOS001;Olmos Cretaceous;25-03-2004 05:00:00;6;19.2;0.0;79.7
OLMOS001;Olmos Cretaceous;25-03-2004 06:00:00;7;18.4;0.0;82.4
OLMOS001;Olmos Cretaceous;25-03-2004 07:00:00;8;18.5;542.0;91.5
OLMOS001;Olmos Cretaceous;25-03-2004 08:00:00;9;17.1;1197.0;89.4
OLMOS001;Olmos Cretaceous;25-03-2004 09:00:00;10;16.2;1421.0;89.4
OLMOS001;Olmos Cretaceous;25-03-2004 10:00:00;11;18.3;2008.0;81.2
OLMOS001;Olmos Cretaceous;25-03-2004 11:00:00;12;17.8;2099.0;86.0
OLMOS001;Olmos Cretaceous;25-03-2004 12:00:00;13;20.9;2335.0;74.5
OLMOS001;Olmos Cretaceous;25-03-2004 13:00:00;14;20.7;1937.0;74.1
OLMOS001;Olmos Cretaceous;25-03-2004 14:00:00;15;20.3;1999.0;84.8
OLMOS001;Olmos Cretaceous;25-03-2004 15:00:00;16;23.7;1708.0;77.7
OLMOS001;Olmos Cretaceous;25-03-2004 16:00:00;17;23.7;1107.0;76.7
OLMOS001;Olmos Cretaceous;25-03-2004 17:00:00;18;24.5;584.0;72.7
OLMOS001;Olmos Cretaceous;25-03-2004 18:00:00;19;23.5;75.0;74.4
OLMOS001;Olmos Cretaceous;25-03-2004 19:00:00;20;19.2;0.0;65.8
OLMOS001;Olmos Cretaceous;25-03-2004 20:00:00;21;23.7;27.0;74.3
OLMOS001;Olmos Cretaceous;25-03-2004 21:00:00;22;25.0;23.0;77.2
OLMOS001;Olmos Cretaceous;25-03-2004 22:00:00;23;24.4;0.0;72.8
OLMOS001;Olmos Cretaceous;25-03-2004 23:00:00;24;26.7;0.0;74.0
OLMOS001;Olmos Cretaceous;26-03-2004 00:00:00;1;22.9;34.0;81.7
OLMOS001;Olmos Cretaceous;26-03-2004 01:00:00;2;23.8;149.0;80.4
OLMOS001;Olmos Cretaceous;26-03-2004 02:00:00;3;23.5;0.0;77.2
OLMOS001;Olmos Cretaceous;26-03-2004 03:00:00;4;21.6;58.0;84.1
OLMOS001;Olmos Cretaceous;26-03-2004 04:00:00;5;19.1;26.0;85.5
OLMOS001;Olmos Cretaceous;26-03-2004 05:00:00;6;18.9;0.0;83.5
OLMOS001;Olmos Cretaceous;26-03-2004 06:00:00;7;20.4;0.0;87.2
OLMOS001;Olmos Cretaceous;26-03-2004 07:00:00;8;18.0;648.0;82.5
OLMOS001;Olmos Cretaceous;26-03-2004 08:00:00;9;18.4;976.0;82.5
OLMOS001;Olmos Cretaceous;26-03-2004 09:00:00;10;19.0;1537.0;81.1
OLMOS001;Olmos Cretaceous;26-03-2004 10:00:00;11;18.6;2067.0;79.0
OLMOS001;Olmos Cretaceous;26-03-2004 11:00:00;12;20.3;2081.0;86.5
OLMOS001;Olmos Cretaceous;26-03-2004 12:00:00;13;17.3;2303.0;74.8
OLMOS001;Olmos Cretaceous;26-03-2004 13:00:00;14;18.7;2127.0;83.1
OLMOS001;Olmos Cretaceous;26-03-2004 14:00:00;15;18.6;1802.0;77.8
OLMOS001;Olmos Cretaceous;26-03-2004 15:00:00;16;21.7;1555.0;73.9
OLMOS001;Olmos Cretaceous;26-03-2004 16:00:00;17;21.6;1044.0;69.5
OLMOS001;Olmos Cretaceous;26-03-2004 17:00:00;18;23.8;593.0;74.3
OLMOS001;Olmos Cretaceous;26-03-2004 18:00:00;19;24.7;107.0;71.9
OLMOS001;Olmos Cretaceous;26-03-2004 19:00:00;20;28.0;34.0;74.6
OLMOS001;Olmos Cretaceous;26-03-2004 20:00:00;21;25.0;0.0;64.7
OLMOS001;Olmos Cretaceous;26-03-2004 21:00:00;22;28.0;82.0;66.5
OLMOS001;Olmos Cretaceous;26-03-2004 22:00:00;23;25.1;0.0;67.9
OLMOS001;Olmos Cretaceous;26-03-2004 23:00:00;24;25.8;0.0;62.4
OLMOS001;Olmos Cretaceous;27-03-2004 00:00:00;1;25.9;26.0;78.3
OLMOS001;Olmos Cretaceous;27-03-2004 01:00:00;2;25.3;10.0;73.8
OLMOS001;Olmos Cretaceous;27-03-2004 02:00:00;3;21.4;48.0;81.1
OLMOS001;Olmos Cretaceous;27-03-2004 03:00:00;4;19.5;0.0;76.9
OLMOS001;Olmos Cretaceous;27-03-2004 04:00:00;5;18.5;62.0;82.7
OLMOS001;Olmos Cretaceous;27-03-2004 05:00:00;6;17.1;50.0;80.3
OLMOS001;Olmos Cretaceous;27-03-2004 06:00:00;7;17.8;20.0;86.2
OLMOS001;Olmos Cretaceous;27-03-2004 07:00:00;8;18.6;576.0;91.7
OLMOS001;Olmos Cretaceous;27-03-2004 08:00:00;9;17.8;1257.0;90.3
OLMOS001;Olmos Cretaceous;27-03-2004 09:00:00;10;22.0;1627.0;83.9
OLMOS001;Olmos Cretaceous;27-03-2004 10:00:00;11;16.3;1898.0;89.0
OLMOS001;Olmos Cretaceous;27-03-2004 11:00:00;12;20.1;2290.0;79.8
OLMOS001;Olmos Cretaceous;27-03-2004 12:00:00;13;19.5;2287.0;88.4
OLMOS001;Olmos Cretaceous;27-03-2004 13:00:00;14;19.6;1805.0;80.9
OLMOS001;Olmos Cretaceous;27-03-2004 14:00:00;15;20.6;1681.0;78.7
OLMOS001;Olmos Cretaceous;27-03-2004 15:00:00;16;21.9;1762.0;68.0
OLMOS001;Olmos Cretaceous;27-03-2004 16:00:00;17;23.6;1064.0;72.5
OLMOS001;Olmos Cretaceous;27-03-2004 17:00:00;18;25.5;634.0;63.8
OLMOS001;Olmos Cretaceous;27-03-2004 18:00:00;19;23.3;10.0;68.7
OLMOS001;Olmos Cretaceous;27-03-2004 19:00:00;20;22.4;54.0;71.8
OLMOS001;Olmos Cretaceous;27-03-2004 20:00:00;21;26.9;37.0;70.6
OLMOS001;Olmos Cretaceous;27-03-2004 21:00:00;22;24.6;0.0;62.3
OLMOS001;Olmos Cretaceous;27-03-2004 22:00:00;23;23.3;0.0;69.6
OLMOS001;Olmos Cretaceous;27-03-2004 23:00:00;24;21.5;63.0;74.5
OLMOS001;Olmos Cretaceous;28-03-2004 00:00:00;1;24.6;0.0;82.2
OLMOS001;Olmos Cretaceous;28-03-2004 01:00:00;2;20.7;11.0;65.1
OLMOS001;Olmos Cretaceous;28-03-2004 02:00:00;3;20.9;54.0;83.3
OLMOS001;Olmos Cretaceous;28-03-2004 03:00:00;4;18.3;7.0;71.0
OLMOS001;Olmos Cretaceous;28-03-2004 04:00:00;5;18.6;0.0;84.0
OLMOS001;Olmos Cretaceous;28-03-2004 05:00:00;6;19.1;5.0;77.2
OLMOS001;Olmos Cretaceous;28-03-2004 06:00:00;7;15.5;63.0;76.7
OLMOS001;Olmos Cretaceous;28-03-2004 07:00:00;8;20.4;478.0;95.0
OLMOS001;Olmos Cretaceous;28-03-2004 08:00:00;9;17.6;1039.0;88.0
OLMOS001;Olmos Cretaceous;28-03-2004 09:00:00;10;18.1;2028.0;85.4
OLMOS001;Olmos Cretaceous;28-03-2004 10:00:00;11;16.7;1831.0;87.5
OLMOS001;Olmos Cretaceous;28-03-2004 11:00:00;12;18.0;2358.0;88.3
OLMOS001;Olmos Cretaceous;28-03-2004 12:00:00;13;20.0;2310.0;79.5
OLMOS001;Olmos Cretaceous;28-03-2004 13:00:00;14;20.0;1890.0;72.1
OLMOS001;Olmos Cretaceous;28-03-2004 14:00:00;15;21.6;1979.0;80.0
OLMOS001;Olmos Cretaceous;28-03-2004 15:00:00;16;22.4;1608.0;71.1
OLMOS001;Olmos Cretaceous;28-03-2004 16:00:00;17;21.9;1163.0;76.8
OLMOS001;Olmos Cretaceous;28-03-2004 17:00:00;18;27.6;570.0;66.6
OLMOS001;Olmos Cretaceous;28-03-2004 18:00:00;19;24.0;0.0;73.4
OLMOS001;Olmos Cretaceous;28-03-2004 19:00:00;20;25.4;23.0;62.6
OLMOS001;Olmos Cretaceous;28-03-2004 20:00:00;21;23.9;0.0;74.3
OLMOS001;Olmos Cretaceous;28-03-2004 21:00:00;22;25.3;0.0;75.2
OLMOS001;Olmos Cretaceous;28-03-2004 22:00:00;23;28.0;0.0;78.8
OLMOS001;Olmos Cretaceous;28-03-2004 23:00:00;24;23.2;75.0;72.9
OLMOS001;Olmos Cretaceous;29-03-2004 00:00:00;1;24.1;25.0;73.9
OLMOS001;Olmos Cretaceous;29-03-2004 01:00:00;2;23.7;0.0;68.0
OLMOS001;Olmos Cretaceous;29-03-2004 02:00:00;3;22.3;31.0;73.7
OLMOS001;Olmos Cretaceous;29-03-2004 03:00:00;4;20.4;40.0;83.9
OLMOS001;Olmos Cretaceous;29-03-2004 04:00:00;5;21.5;18.0;87.1
OLMOS001;Olmos Cretaceous;29-03-2004 05:00:00;6;16.0;33.0;85.7
OLMOS001;Olmos Cretaceous;29-03-2004 06:00:00;7;18.8;0.0;84.9
OLMOS001;Olmos Cretaceous;29-03-2004 07:00:00;8;19.4;544.0;87.8
OLMOS001;Olmos Cretaceous;29-03-2004 08:00:00;9;17.8;1027.0;83.8
OLMOS001;Olmos Cretaceous;29-03-2004 09:00:00;10;16.6;1554.0;90.1
OLMOS001;Olmos Cretaceous;29-03-2004 10:00:00;11;19.4;1765.0;87.4
OLMOS001;Olmos Cretaceous;29-03-2004 11:00:00;12;19.5;2167.0;86.3
OLMOS001;Olmos Cretaceous;29-03-2004 12:00:00;13;20.4;2045.0;81.6
OLMOS001;Olmos Cretaceous;29-03-2004 13:00:00;14;21.5;2219.0;83.0
OLMOS001;Olmos Cretaceous;29-03-2004 14:00:00;15;19.6;2064.0;73.9
OLMOS001;Olmos Cretaceous;29-03-2004 15:00:00;16;23.7;1439.0;71.1
OLMOS001;Olmos Cretaceous;29-03-2004 16:00:00;17;24.0;1138.0;74.2
OLMOS001;Olmos Cretaceous;29-03-2004 17:00:00;18;23.7;561.0;72.1
OLMOS001;Olmos Cretaceous;29-03-2004 18:00:00;19;24.9;25.0;65.7
OLMOS001;Olmos Cretaceous;29-03-2004 19:00:00;20;27.0;23.0;64.7
OLMOS001;Olmos Cretaceous;29-03-2004 20:00:00;21;24.3;75.0;71.7
OLMOS001;Olmos Cretaceous;29-03-2004 21:00:00;22;24.2;38.0;64.5
OLMOS001;Olmos Cretaceous;29-03-2004 22:00:00;23;22.6;22.0;69.5
OLMOS001;Olmos Cretaceous;29-03-2004 23:00:00;24;25.0;0.0;83.2
OLMOS001;Olmos Cretaceous;30-03-2004 00:00:00;1;24.6;17.0;72.8
OLMOS001;Olmos Cretaceous;30-03-2004 01:00:00;2;22.3;46.0;75.2
OLMOS001;Olmos Cretaceous;30-03-2004 02:00:00;3;23.2;56.0;76.6
OLMOS001;Olmos Cretaceous;30-03-2004 03:00:00;4;18.7;0.0;71.7
OLMOS001;Olmos Cretaceous;30-03-2004 04:00:00;5;20.3;0.0;87.2
OLMOS001;Olmos Cretaceous;30-03-2004 05:00:00;6;19.7;2.0;85.9
OLMOS001;Olmos Cretaceous;30-03-2004 06:00:00;7;20.9;94.0;83.5
OLMOS001;Olmos Cretaceous;30-03-2004 07:00:00;8;16.6;593.0;81.7
OLMOS001;Olmos Cretaceous;30-03-2004 08:00:00;9;16.1;1119.0;87.0
OLMOS001;Olmos Cretaceous;30-03-2004 09:00:00;10;19.5;1446.0;83.7
OLMOS001;Olmos Cretaceous;30-03-2004 10:00:00;11;19.3;1988.0;79.1
OLMOS001;Olmos Cretaceous;30-03-2004 11:00:00;12;17.1;2168.0;79.2
OLMOS001;Olmos Cretaceous;30-03-2004 12:00:00;13;19.8;2327.0;85.3
OLMOS001;Olmos Cretaceous;30-03-2004 13:00:00;14;20.1;2278.0;78.5
OLMOS001;Olmos Cretaceous;30-03-2004 14:00:00;15;20.8;2094.0;71.2
OLMOS001;Olmos Cretaceous;30-03-2004 15:00:00;16;24.0;1582.0;64.6
OLMOS001;Olmos Cretaceous;30-03-2004 16:00:00;17;23.7;1218.0;71.7
OLMOS001;Olmos Cretaceous;30-03-2004 17:00:00;18;25.6;562.0;67.3
OLMOS001;Olmos Cretaceous;30-03-2004 18:00:00;19;24.5;55.0;74.2
OLMOS001;Olmos Cretaceous;30-03-2004 19:00:00;20;27.1;0.0;69.5
OLMOS001;Olmos Cretaceous;30-03-2004 20:00:00;21;25.0;30.0;66.0
OLMOS001;Olmos Cretaceous;30-03-2004 21:00:00;22;27.0;52.0;64.2
OLMOS001;Olmos Cretaceous;30-03-2004 22:00:00;23;24.7;79.0;72.0
OLMOS001;Olmos Cretaceous;30-03-2004 23:00:00;24;22.2;0.0;72.0
OLMOS001;Olmos Cretaceous;31-03-2004 00:00:00;1;24.8;0.0;74.3
OLMOS001;Olmos Cretaceous;31-03-2004 01:00:00;2;22.1;9.0;77.9
OLMOS001;Olmos Cretaceous;31-03-2004 02:00:00;3;20.7;71.0;79.4
OLMOS001;Olmos Cretaceous;31-03-2004 03:00:00;4;21.1;52.0;77.9
OLMOS001;Olmos Cretaceous;31-03-2004 04:00:00;5;18.2;27.0;82.3
OLMOS001;Olmos Cretaceous;31-03-2004 05:00:00;6;22.0;0.0;88.3
OLMOS001;Olmos Cretaceous;31-03-2004 06:00:00;7;18.0;139.0;86.8
OLMOS001;Olmos Cretaceous;31-03-2004 07:00:00;8;20.2;463.0;83.4
OLMOS001;Olmos Cretaceous;31-03-2004 08:00:00;9;15.5;1187.0;81.9
OLMOS001;Olmos Cretaceous;31-03-2004 09:00:00;10;18.5;1571.0;81.9
OLMOS001;Olmos Cretaceous;31-03-2004 10:00:00;11;17.4;1945.0;86.6
OLMOS001;Olmos Cretaceous;31-03-2004 11:00:00;12;17.6;2568.0;87.3
OLMOS001;Olmos Cretaceous;31-03-2004 12:00:00;13;17.3;2230.0;84.2
OLMOS001;Olmos Cretaceous;31-03-2004 13:00:00;14;22.4;2062.0;71.3
OLMOS001;Olmos Cretaceous;31-03-2004 14:00:00;15;22.1;1992.0;83.7
OLMOS001;Olmos Cretaceous;31-03-2004 15:00:00;16;20.3;1583.0;75.7
OLMOS001;Olmos Cretaceous;31-03-2004 16:00:00;17;25.4;1002.0;77.1
OLMOS001;Olmos Cretaceous;31-03-2004 17:00:00;18;24.0;536.0;77.4
OLMOS001;Olmos Cretaceous;31-03-2004 18:00:00;19;24.2;121.0;73.2
OLMOS001;Olmos Cretaceous;31-03-2004 19:00:00;20;23.8;32.0;68.4
OLMOS001;Olmos Cretaceous;31-03-2004 20:00:00;21;21.8;0.0;66.6
OLMOS001;Olmos Cretaceous;31-03-2004 21:00:00;22;25.6;0.0;69.2
OLMOS001;Olmos Cretaceous;31-03-2004 22:00:00;23;25.1;78.0;68.2
OLMOS001;Olmos Cretaceous;31-03-2004 23:00:00;24;27.4;0.0;66.7
OLMOS001;Olmos Cretaceous;01-04-2004 00:00:00;1;24.2;27.0;83.4
OLMOS001;Olmos Cretaceous;01-04-2004 01:00:00;2;24.6;0.0;80.5
OLMOS001;Olmos Cretaceous;01-04-2004 02:00:00;3;18.5;0.0;74.8
OLMOS001;Olmos Cretaceous;01-04-2004 03:00:00;4;20.0;0.0;75.8
OLMOS001;Olmos Cretaceous;01-04-2004 04:00:00;5;18.4;0.0;70.9
OLMOS001;Olmos Cretaceous;01-04-2004 05:00:00;6;17.2;72.0;74.6
OLMOS001;Olmos Cretaceous;01-04-2004 06:00:00;7;19.8;27.0;78.8
OLMOS001;Olmos Cretaceous;01-04-2004 07:00:00;8;19.1;581.0;83.1
OLMOS001;Olmos Cretaceous;01-04-2004 08:00:00;9;17.9;1182.0;85.3
OLMOS001;Olmos Cretaceous;01-04-2004 09:00:00;10;16.2;1500.0;81.6
OLMOS001;Olmos Cretaceous;01-04-2004 10:00:00;11;16.8;2102.0;93.5
OLMOS001;Olmos Cretaceous;01-04-2004 11:00:00;12;18.1;2336.0;86.7
OLMOS001;Olmos Cretaceous;01-04-2004 12:00:00;13;15.8;2036.0;81.5
OLMOS001;Olmos Cretaceous;01-04-2004 13:00:00;14;20.6;2275.0;84.6
OLMOS001;Olmos Cretaceous;01-04-2004 14:00:00;15;22.4;1979.0;76.8
OLMOS001;Olmos Cretaceous;01-04-2004 15:00:00;16;19.5;1626.0;73.4
OLMOS001;Olmos Cretaceous;01-04-2004 16:00:00;17;23.1;1126.0;80.2
OLMOS001;Olmos Cretaceous;01-04-2004 17:00:00;18;23.9;533.0;76.6
OLMOS001;Olmos Cretaceous;01-04-2004 18:00:00;19;26.9;41.0;78.1
OLMOS001;Olmos Cretaceous;01-04-2004 19:00:00;20;23.3;17.0;65.8
OLMOS001;Olmos Cretaceous;01-04-2004 20:00:00;21;24.2;0.0;66.3
OLMOS001;Olmos Cretaceous;01-04-2004 21:00:00;22;25.8;0.0;71.7
OLMOS001;Olmos Cretaceous;01-04-2004 22:00:00;23;24.1;0.0;68.3
OLMOS001;Olmos Cretaceous;01-04-2004 23:00:00;24;22.4;24.0;72.4
OLMOS001;Olmos Cretaceous;02-04-2004 00:00:00;1;22.7;55.0;69.6
OLMOS001;Olmos Cretaceous;02-04-2004 01:00:00;2;22.9;0.0;83.7
OLMOS001;Olmos Cretaceous;02-04-2004 02:00:00;3;22.4;0.0;78.5
OLMOS001;Olmos Cretaceous;02-04-2004 03:00:00;4;18.7;0.0;84.5
OLMOS001;Olmos Cretaceous;02-04-2004 04:00:00;5;20.9;0.0;83.9
OLMOS001;Olmos Cretaceous;02-04-2004 05:00:00;6;20.0;2.0;83.1
OLMOS001;Olmos Cretaceous;02-04-2004 06:00:00;7;19.5;0.0;89.4
OLMOS001;Olmos Cretaceous;02-04-2004 07:00:00;8;17.9;556.0;84.9
OLMOS001;Olmos Cretaceous;02-04-2004 08:00:00;9;17.2;1196.0;94.8
OLMOS001;Olmos Cretaceous;02-04-2004 09:00:00;10;17.3;1692.0;81.0
OLMOS001;Olmos Cretaceous;02-04-2004 10:00:00;11;20.9;1828.0;85.7
OLMOS001;Olmos Cretaceous;02-04-2004 11:00:00;12;19.3;2220.0;78.1
OLMOS001;Olmos Cretaceous;02-04-2004 12:00:00;13;22.6;2202.0;88.9
OLMOS001;Olmos Cretaceous;02-04-2004 13:00:00;14;19.6;2231.0;73.4
OLMOS001;Olmos Cretaceous;02-04-2004 14:00:00;15;24.8;1907.0;86.8
OLMOS001;Olmos Cretaceous;02-04-2004 15:00:00;16;20.5;1629.0;73.3
OLMOS001;Olmos Cretaceous;02-04-2004 16:00:00;17;25.8;1437.0;84.2
OLMOS001;Olmos Cretaceous;02-04-2004 17:00:00;18;23.5;519.0;72.8
